event_type,time,label,sensor,local_track_id,source_map_track_id,source_d2_xy,source_gate_xy,source_d2_z,source_gate_z,source_xy_rejected,source_z_rejected,accepted_stage,assigned_global_track_id,created,revived
measurement,127.4,HEDEF_3,RADAR_A,RADAR_A-T3927,,,,,,False,False,hungarian,GT-0031,False,False
measurement,127.4,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,9.757623275283748,16.014326314940615,0.8076883251425673,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,127.89,HEDEF_1,RADAR_A,RADAR_A-T9833,GT-0012,7.997389882907671,16.014326314940615,7.126237559192769,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,127.89,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,3.5196596561617386,22.42005684091686,0.9763501696100793,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,128.26,HEDEF_3,RADAR_C,RADAR_C-T9107,,,,,,False,False,hungarian,GT-0010,False,False
measurement,129.5,HEDEF_4,RADAR_B,RADAR_B-T4913,GT-0017,2.6468955154313987,16.014326314940615,0.8843808017248438,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,129.59,HEDEF_1,RADAR_B,RADAR_B-T4550,GT-0012,5.777385509395221,22.42005684091686,0.11515825623013992,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,130.47,HEDEF_4,RADAR_A,RADAR_A-T3065,,,,,,False,False,hungarian,GT-0017,False,False
measurement,131.03,HEDEF_1,RADAR_A,RADAR_A-T9833,GT-0012,0.6089464258207884,22.42005684091686,0.20997253642161473,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,131.03,HEDEF_1,RADAR_C,RADAR_C-T1049,,,,,,False,False,create,GT-0039,True,False
measurement,131.03,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,0.24908147624188326,22.42005684091686,0.19223907661492673,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,132.56,HEDEF_2,RADAR_B,RADAR_B-T4568,GT-0005,1.5602153495148243,16.014326314940615,0.5219408490415418,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,132.67,HEDEF_4,RADAR_A,RADAR_A-T3065,GT-0017,3.7330571675809576,16.014326314940615,0.07198393348410348,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,133.32,HEDEF_3,RADAR_C,RADAR_C-T9107,GT-0010,10.026168990975362,16.014326314940615,0.0616326486922263,11.618285980628052,False,False,source_map,GT-0010,False,False
measurement,133.32,HEDEF_5,RADAR_C,RADAR_C-T7087,GT-0004,3.2047669674322847,16.014326314940615,0.24394017054183967,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,133.66,HEDEF_2,RADAR_A,RADAR_A-T2112,,,,,,False,False,hungarian,GT-0005,False,False
measurement,133.68,HEDEF_3,RADAR_A,RADAR_A-T7637,,,,,,False,False,hungarian,GT-0031,False,False
measurement,133.87,HEDEF_1,RADAR_A,RADAR_A-T9833,GT-0012,1.636893864754114,16.014326314940615,0.4420610339733999,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,133.87,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,9.028299850837751,16.014326314940615,0.02741227245884791,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,134.05,HEDEF_4,RADAR_B,RADAR_B-T4913,GT-0017,5.444827795244815,16.014326314940615,0.054678555900462236,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,135.79,HEDEF_2,RADAR_A,RADAR_A-T2112,GT-0005,8.373169830002993,22.42005684091686,0.048112009562184775,16.265600372879273,False,False,source_map,GT-0005,False,False
measurement,135.79,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,1.7059358575237453,22.42005684091686,6.327456560907017,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,136.53,HEDEF_3,RADAR_A,RADAR_A-T7637,GT-0031,7.3229392306416,16.014326314940615,0.4993469031465071,11.618285980628052,False,False,source_map,GT-0031,False,False
measurement,136.84,HEDEF_1,RADAR_A,RADAR_A-T9833,GT-0012,0.5641942906121299,16.014326314940615,0.1616112952757012,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,137.05,HEDEF_2,RADAR_B,RADAR_B-T4568,GT-0005,2.336948862594284,22.42005684091686,1.974315013731543,16.265600372879273,False,False,source_map,GT-0005,False,False
measurement,138.34,HEDEF_4,RADAR_A,RADAR_A-T7468,,,,,,False,False,hungarian,GT-0017,False,False
measurement,138.37,HEDEF_1,RADAR_A,RADAR_A-T9833,GT-0012,16.873586290418082,16.014326314940615,2.921011181933159,11.618285980628052,True,False,hungarian,GT-0039,False,False
measurement,138.42,HEDEF_2,RADAR_A,RADAR_A-T2112,GT-0005,10.905255578710943,16.014326314940615,2.552230662999199,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,138.42,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,1.1682793850005169,22.42005684091686,2.3597024943885074,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,138.95,HEDEF_4,RADAR_B,RADAR_B-T4913,GT-0017,11.578221887454484,16.014326314940615,1.1998710310531677,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,138.95,HEDEF_3,RADAR_A,RADAR_A-T7637,GT-0031,2.325442683846849,22.42005684091686,0.29739934091427167,16.265600372879273,False,False,source_map,GT-0031,False,False
measurement,140.32,HEDEF_1,RADAR_B,RADAR_B-T5141,,,,,,False,False,create,GT-0040,True,False
measurement,140.69,HEDEF_2,RADAR_A,RADAR_A-T2112,GT-0005,1.0078362870234245,22.42005684091686,0.1242686551246183,16.265600372879273,False,False,source_map,GT-0005,False,False
measurement,140.69,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,4.238495301792778,22.42005684091686,1.2350451703911505,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,140.71,HEDEF_1,RADAR_A,RADAR_A-T9833,GT-0012,10.462743951219462,16.014326314940615,0.9796895195098957,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,141.25,HEDEF_2,RADAR_B,RADAR_B-T4568,GT-0005,2.559349353760183,16.014326314940615,0.015355838236409701,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,141.25,HEDEF_5,RADAR_B,RADAR_B-T6159,,,,,,False,False,hungarian,GT-0004,False,False
measurement,141.37,HEDEF_4,RADAR_A,RADAR_A-T7468,GT-0017,1.6152817535914925,16.014326314940615,1.5207638001836168,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,141.39,HEDEF_3,RADAR_A,RADAR_A-T7637,GT-0031,0.7620511395186725,22.42005684091686,0.03981454331366214,16.265600372879273,False,False,source_map,GT-0031,False,False
measurement,141.39,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,56.07001763696301,22.42005684091686,0.6543363035850066,16.265600372879273,True,False,create,GT-0041,True,False
measurement,142.13,HEDEF_1,RADAR_C,RADAR_C-T1049,GT-0012,4.661538441133118,22.42005684091686,0.1274166696638545,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,142.74,HEDEF_3,RADAR_C,RADAR_C-T9107,GT-0031,1.434339750643486,16.014326314940615,0.6601039973843682,11.618285980628052,False,False,source_map,GT-0031,False,False
measurement,142.99,HEDEF_2,RADAR_A,RADAR_A-T2112,GT-0005,3.3678503671712985,16.014326314940615,0.5415960522866117,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,143.14,HEDEF_1,RADAR_A,RADAR_A-T9833,GT-0012,4.740684867006376,22.42005684091686,2.8094085503906663,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,143.8,HEDEF_3,RADAR_A,RADAR_A-T7637,GT-0031,3.99314759557505,16.014326314940615,6.778973723953695,11.618285980628052,False,False,source_map,GT-0031,False,False
measurement,144.14,HEDEF_4,RADAR_A,RADAR_A-T7468,GT-0017,4.662226767465879,16.014326314940615,3.177929860395907,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,144.14,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,2.1018144661431766,16.014326314940615,0.31117009232912163,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,144.72,HEDEF_1,RADAR_B,RADAR_B-T5141,GT-0012,8.42144362597717,16.014326314940615,0.29127784731462564,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,144.76,HEDEF_2,RADAR_C,RADAR_C-T2900,,,,,,False,False,hungarian,GT-0005,False,False
measurement,144.76,HEDEF_5,RADAR_C,RADAR_C-T7087,GT-0004,27.08042332712213,22.42005684091686,0.3477149776446124,16.265600372879273,True,False,create,GT-0042,True,False
measurement,145.26,HEDEF_1,RADAR_A,RADAR_A-T9833,GT-0012,9.74323127112455,22.42005684091686,0.06212028823980406,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,145.6,HEDEF_2,RADAR_B,RADAR_B-T4568,GT-0005,4.45403741266247,16.014326314940615,0.28468107952065413,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,145.83,HEDEF_3,RADAR_A,RADAR_A-T7637,GT-0031,18.586282146867486,22.42005684091686,0.6565614406711678,16.265600372879273,False,False,source_map,GT-0031,False,False
measurement,146.05,STATIC_CLUTTER_terrain,RADAR_B,RADAR_B-SC37349,,,,,,False,False,create,GT-0043,True,False
track_deleted,146.47,STATIC_CLUTTER_terrain,,,,,,,,,,,GT-0043,,
measurement,146.47,HEDEF_4,RADAR_A,RADAR_A-T7468,GT-0017,2.914088085657446,16.014326314940615,6.981355541473403,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,146.47,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,2.529619654378037,16.014326314940615,2.8462819720341606,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,147.77,HEDEF_3,RADAR_A,RADAR_A-T7637,GT-0031,1.3172795786749032,22.42005684091686,0.7298022093600918,16.265600372879273,False,False,source_map,GT-0031,False,False
measurement,148.02,HEDEF_1,RADAR_A,RADAR_A-T9833,GT-0012,2.2760344035334956,22.42005684091686,3.6479762071141515,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,148.02,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,17.797333939110498,22.42005684091686,2.659597938989962,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,149.7,HEDEF_1,RADAR_B,RADAR_B-T5141,GT-0012,1.5313976112665642,22.42005684091686,0.5082497245382022,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,149.7,HEDEF_5,RADAR_B,RADAR_B-T6159,GT-0004,2.4829941919809997,22.42005684091686,0.15384276237184885,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,149.82,HEDEF_2,RADAR_B,RADAR_B-T4568,GT-0005,5.350328220142078,16.014326314940615,0.06907425725391922,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,149.87,HEDEF_4,RADAR_B,RADAR_B-T1531,,,,,,False,False,hungarian,GT-0017,False,False
measurement,150.18,HEDEF_2,RADAR_A,RADAR_A-T7148,,,,,,False,False,hungarian,GT-0005,False,False
measurement,150.72,HEDEF_1,RADAR_A,RADAR_A-T9833,GT-0012,10.862654676129555,22.42005684091686,3.645554303953063,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,151.24,HEDEF_3,RADAR_A,RADAR_A-T7637,GT-0031,1.7249739350263866,16.014326314940615,5.166075919660709,11.618285980628052,False,False,source_map,GT-0031,False,False
measurement,151.24,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,11.360018284409941,22.42005684091686,0.02612917995685103,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,151.37,HEDEF_3,RADAR_C,RADAR_C-T9107,GT-0031,3.076645609336702,16.014326314940615,3.459719202369387,11.618285980628052,False,False,source_map,GT-0031,False,False
measurement,152.9,HEDEF_3,RADAR_B,RADAR_B-T7790,,,,,,False,False,hungarian,GT-0031,False,False
measurement,152.9,HEDEF_5,RADAR_B,RADAR_B-T6159,GT-0004,2.2861799988733083,22.42005684091686,0.17559368848256846,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,153.31,HEDEF_2,RADAR_A,RADAR_A-T7148,GT-0005,3.018549303202949,22.42005684091686,6.377613062445286,16.265600372879273,False,False,source_map,GT-0005,False,False
measurement,153.31,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,18.02871856085743,22.42005684091686,1.2872994101689323,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,155.15,HEDEF_3,RADAR_A,RADAR_A-T3266,,,,,,False,False,hungarian,GT-0031,False,False
measurement,155.24,HEDEF_4,RADAR_A,RADAR_A-T8455,,,,,,False,False,hungarian,GT-0017,False,False
measurement,155.51,HEDEF_2,RADAR_C,RADAR_C-T2900,GT-0005,7.348998992668321,22.42005684091686,1.9902609075587039,16.265600372879273,False,False,source_map,GT-0005,False,False
measurement,155.51,HEDEF_5,RADAR_C,RADAR_C-T7087,GT-0004,5.643948327083582,22.42005684091686,4.348914696399865,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,155.76,HEDEF_2,RADAR_A,RADAR_A-T7148,GT-0005,0.6898439850805325,22.42005684091686,0.1090011711790022,16.265600372879273,False,False,source_map,GT-0005,False,False
measurement,155.87,HEDEF_4,RADAR_B,RADAR_B-T1531,GT-0017,4.213356016312611,22.42005684091686,5.579999366045222,16.265600372879273,False,False,source_map,GT-0017,False,False
measurement,156.5,HEDEF_1,RADAR_A,RADAR_A-T9567,,,,,,False,False,hungarian,GT-0012,False,False
measurement,156.5,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,16.251417612616887,16.014326314940615,1.6949477438269214,11.618285980628052,True,False,create,GT-0044,True,False
measurement,157.38,HEDEF_3,RADAR_A,RADAR_A-T3266,GT-0031,1.3993153295459855,16.014326314940615,0.10757300846495103,11.618285980628052,False,False,source_map,GT-0031,False,False
measurement,157.44,HEDEF_4,RADAR_A,RADAR_A-T8455,GT-0017,4.327516941223208,22.42005684091686,0.16217999839973843,16.265600372879273,False,False,source_map,GT-0017,False,False
measurement,158.32,HEDEF_2,RADAR_A,RADAR_A-T7148,GT-0005,1.7321835441017266,16.014326314940615,1.3262779672421687,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,158.32,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,7.624940159947199,16.014326314940615,0.36301095706537556,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,159.04,HEDEF_1,RADAR_A,RADAR_A-T9567,GT-0012,2.691328567322175,22.42005684091686,0.150653925550332,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,159.15,HEDEF_3,RADAR_B,RADAR_B-T7790,GT-0031,4.513817760213811,16.014326314940615,9.467172939696919,11.618285980628052,False,False,source_map,GT-0031,False,False
measurement,160.16,HEDEF_1,RADAR_C,RADAR_C-T2293,,,,,,False,False,hungarian,GT-0012,False,False
measurement,160.23,STATIC_CLUTTER_terrain,RADAR_A,RADAR_A-SC49344,,,,,,False,False,create,GT-0045,True,False
track_deleted,160.84,STATIC_CLUTTER_terrain,,,,,,,,,,,GT-0045,,
measurement,160.84,HEDEF_3,RADAR_A,RADAR_A-T1849,,,,,,False,False,hungarian,GT-0031,False,False
measurement,161.0,HEDEF_1,RADAR_B,RADAR_B-T2596,,,,,,False,False,hungarian,GT-0012,False,False
measurement,161.11,HEDEF_4,RADAR_C,RADAR_C-T6317,,,,,,False,False,hungarian,GT-0017,False,False
measurement,161.11,HEDEF_5,RADAR_C,RADAR_C-T7087,GT-0004,1.7650550294133218,16.014326314940615,2.967262578943762,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,161.64,HEDEF_4,RADAR_B,RADAR_B-T1531,GT-0017,9.68977386761279,16.014326314940615,1.4769214533840602,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,161.74,HEDEF_4,RADAR_A,RADAR_A-T3747,,,,,,False,False,hungarian,GT-0017,False,False
measurement,161.74,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,7.538771262891038,16.014326314940615,1.5553689360226033,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,161.85,HEDEF_1,RADAR_A,RADAR_A-T9567,GT-0012,7.483551677961561,16.014326314940615,4.827050831384455,11.618285980628052,False,False,source_map,GT-0012,False,False
measurement,162.62,HEDEF_3,RADAR_A,RADAR_A-T1849,GT-0031,4.359062493895639,22.42005684091686,0.11562724618324946,16.265600372879273,False,False,source_map,GT-0031,False,False
measurement,162.69,HEDEF_2,RADAR_A,RADAR_A-T5372,,,,,,False,False,hungarian,GT-0005,False,False
measurement,163.96,HEDEF_1,RADAR_A,RADAR_A-T9567,GT-0012,4.773963507425575,22.42005684091686,3.778738833199343,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,163.96,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,0.6012285117124705,16.014326314940615,0.0003246719778361703,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,165.2,HEDEF_2,RADAR_A,RADAR_A-T5372,GT-0005,2.419140054496373,22.42005684091686,10.094742611186717,16.265600372879273,False,False,source_map,GT-0005,False,False
measurement,165.26,HEDEF_3,RADAR_A,RADAR_A-T1849,GT-0031,1.5466759857306505,22.42005684091686,1.0247435883175204,16.265600372879273,False,False,source_map,GT-0031,False,False
measurement,166.17,HEDEF_1,RADAR_A,RADAR_A-T9567,GT-0012,4.6734983201440015,22.42005684091686,1.920615181530146,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,166.17,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,9.141266935996722,16.014326314940615,0.10199457671625534,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,166.61,HEDEF_2,RADAR_B,RADAR_B-T3615,,,,,,False,False,hungarian,GT-0005,False,False
measurement,166.61,HEDEF_5,RADAR_B,RADAR_B-T1801,,,,,,False,False,hungarian,GT-0004,False,False
measurement,167.01,HEDEF_4,RADAR_A,RADAR_A-T3839,,,,,,False,False,hungarian,GT-0017,False,False
measurement,167.15,HEDEF_4,RADAR_B,RADAR_B-T1531,GT-0017,13.350454697243986,22.42005684091686,0.6714876213636728,16.265600372879273,False,False,source_map,GT-0017,False,False
measurement,167.4,HEDEF_2,RADAR_A,RADAR_A-T5372,GT-0005,5.1503562432305285,22.42005684091686,0.00927417125759847,16.265600372879273,False,False,source_map,GT-0005,False,False
measurement,168.9,HEDEF_3,RADAR_B,RADAR_B-T5859,,,,,,False,False,hungarian,GT-0031,False,False
measurement,168.9,HEDEF_5,RADAR_B,RADAR_B-T1801,GT-0004,1.6004738379111407,22.42005684091686,0.03188760540565515,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,168.99,HEDEF_1,RADAR_A,RADAR_A-T9567,GT-0012,8.052850175621153,22.42005684091686,1.608912789188893,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,168.99,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,1.7733767195141201,22.42005684091686,1.0117830147479052,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,169.2,HEDEF_1,RADAR_B,RADAR_B-T9371,,,,,,False,False,hungarian,GT-0012,False,False
measurement,169.2,HEDEF_5,RADAR_B,RADAR_B-T1801,GT-0004,29.31529905366375,22.42005684091686,4.100036006522093,16.265600372879273,True,False,create,GT-0046,True,False
measurement,169.29,HEDEF_4,RADAR_A,RADAR_A-T3839,GT-0017,3.5452386487359497,16.014326314940615,0.12636324717604605,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,169.71,HEDEF_2,RADAR_A,RADAR_A-T5372,GT-0005,15.699215686840043,22.42005684091686,0.15955279944256187,16.265600372879273,False,False,source_map,GT-0005,False,False
measurement,171.39,HEDEF_1,RADAR_A,RADAR_A-T9567,GT-0012,5.824050240979975,22.42005684091686,0.7322569751533499,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,171.39,HEDEF_5,RADAR_A,RADAR_A-T5000,GT-0004,3.9720350549981265,22.42005684091686,0.9151242042661887,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,172.01,HEDEF_2,RADAR_C,RADAR_C-T4796,,,,,,False,False,hungarian,GT-0005,False,False
measurement,172.39,HEDEF_1,RADAR_C,RADAR_C-T2293,GT-0012,15.082058836274099,22.42005684091686,0.032841839210334685,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,172.39,HEDEF_5,RADAR_C,RADAR_C-T7087,GT-0004,15.528393574338764,22.42005684091686,6.24353539290197,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,172.5,HEDEF_2,RADAR_A,RADAR_A-T5372,GT-0005,10.536006607844723,16.014326314940615,0.19380109938811488,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,173.81,HEDEF_1,RADAR_A,RADAR_A-T9567,GT-0012,5.003301447303742,22.42005684091686,2.5467458374714433,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,174.32,HEDEF_2,RADAR_B,RADAR_B-T5717,,,,,,False,False,hungarian,GT-0005,False,False
measurement,174.35,HEDEF_1,RADAR_B,RADAR_B-T9371,GT-0012,5.503818269118833,22.42005684091686,0.47467401320551245,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,174.77,HEDEF_2,RADAR_A,RADAR_A-T5372,GT-0005,0.4805330314115173,16.014326314940615,0.1748449987318752,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,176.15,HEDEF_4,RADAR_A,RADAR_A-T7378,,,,,,False,False,hungarian,GT-0017,False,False
measurement,176.15,HEDEF_5,RADAR_A,RADAR_A-T8101,,,,,,False,False,hungarian,GT-0004,False,False
measurement,176.46,HEDEF_1,RADAR_A,RADAR_A-T9567,GT-0012,8.073400139415664,22.42005684091686,0.2294740172870926,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,176.53,HEDEF_4,RADAR_B,RADAR_B-T2233,,,,,,False,False,create,GT-0047,True,False
measurement,176.93,HEDEF_2,RADAR_A,RADAR_A-T5372,GT-0005,2.750023980191898,16.014326314940615,0.08175062365116002,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,178.12,HEDEF_1,RADAR_B,RADAR_B-T9371,GT-0012,0.9862150458954471,22.42005684091686,4.382474734292442,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,178.64,HEDEF_3,RADAR_A,RADAR_A-T6250,,,,,,False,False,hungarian,GT-0031,False,False
measurement,178.8,HEDEF_4,RADAR_A,RADAR_A-T7378,GT-0017,2.8979431688180823,16.014326314940615,0.16792150121546592,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,178.8,HEDEF_1,RADAR_A,RADAR_A-T9567,GT-0012,20.122822569511328,22.42005684091686,0.9927952830522058,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,179.64,HEDEF_2,RADAR_A,RADAR_A-T5372,GT-0005,20.887185327481827,22.42005684091686,0.018100829567318424,16.265600372879273,False,False,source_map,GT-0005,False,False
measurement,179.64,HEDEF_5,RADAR_A,RADAR_A-T8101,GT-0004,2.694251388022266,16.014326314940615,1.215905549027638,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,180.14,HEDEF_3,RADAR_B,RADAR_B-T7294,,,,,,False,False,create,GT-0048,True,False
measurement,180.86,HEDEF_4,RADAR_B,RADAR_B-T2233,GT-0017,4.580023469597498,22.42005684091686,0.22819311833666112,16.265600372879273,False,False,source_map,GT-0017,False,False
measurement,181.33,HEDEF_1,RADAR_A,RADAR_A-T9567,GT-0012,8.071743231601147,22.42005684091686,0.6374574529245564,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,181.44,HEDEF_1,RADAR_C,RADAR_C-T2293,GT-0012,8.785823713337951,22.42005684091686,2.5084760708725153,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,181.44,HEDEF_5,RADAR_C,RADAR_C-T7087,GT-0004,0.23802028780809742,22.42005684091686,2.2780927109740117,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,181.61,HEDEF_4,RADAR_A,RADAR_A-T7378,GT-0017,3.96969346668356,16.014326314940615,3.2918912152712414,11.618285980628052,False,False,source_map,GT-0017,False,False
measurement,183.1,HEDEF_3,RADAR_A,RADAR_A-T7615,,,,,,False,False,hungarian,GT-0031,False,False
measurement,183.54,HEDEF_1,RADAR_B,RADAR_B-T9371,GT-0012,23.13114800319371,22.42005684091686,3.5512585986484324,16.265600372879273,True,False,create,GT-0049,True,False
measurement,184.29,HEDEF_4,RADAR_A,RADAR_A-T7378,GT-0017,0.777416965513757,22.42005684091686,0.0522998863380362,16.265600372879273,False,False,source_map,GT-0017,False,False
measurement,184.29,HEDEF_1,RADAR_A,RADAR_A-T9567,GT-0012,8.25255133372715,22.42005684091686,3.627720146355712,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,185.39,HEDEF_4,RADAR_B,RADAR_B-T2233,GT-0017,3.097530765571567,22.42005684091686,0.8028179257346977,16.265600372879273,False,False,source_map,GT-0017,False,False
measurement,185.39,HEDEF_5,RADAR_B,RADAR_B-T1886,,,,,,False,False,hungarian,GT-0004,False,False
measurement,185.88,HEDEF_2,RADAR_A,RADAR_A-T8681,,,,,,False,False,hungarian,GT-0005,False,False
measurement,185.88,HEDEF_5,RADAR_A,RADAR_A-T5806,,,,,,False,False,hungarian,GT-0004,False,False
measurement,186.7,HEDEF_1,RADAR_A,RADAR_A-T9567,GT-0012,2.1348047637930865,22.42005684091686,0.6292111304830146,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,187.03,HEDEF_1,RADAR_B,RADAR_B-T9371,GT-0012,2.314868199950548,22.42005684091686,4.652974452718394,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,187.17,HEDEF_3,RADAR_B,RADAR_B-T7294,GT-0031,11.158216175084211,16.014326314940615,0.8089821362788269,11.618285980628052,False,False,source_map,GT-0031,False,False
measurement,187.98,HEDEF_2,RADAR_A,RADAR_A-T8681,GT-0005,6.4919602588756975,16.014326314940615,0.040470127152820064,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,187.98,HEDEF_5,RADAR_A,RADAR_A-T5806,GT-0004,6.3225727595856,22.42005684091686,0.030925788129199654,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,188.35,HEDEF_1,RADAR_C,RADAR_C-T2293,GT-0012,3.836403223610694,22.42005684091686,0.658953603559135,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,188.35,HEDEF_5,RADAR_C,RADAR_C-T7087,GT-0004,8.115400048005935,22.42005684091686,0.6748358335671752,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,189.2,HEDEF_3,RADAR_A,RADAR_A-T1233,,,,,,False,False,hungarian,GT-0031,False,False
measurement,189.77,HEDEF_1,RADAR_A,RADAR_A-T9567,GT-0012,5.076870014125891,22.42005684091686,1.1091567813852201,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,190.06,HEDEF_2,RADAR_B,RADAR_B-T6136,,,,,,False,False,hungarian,GT-0005,False,False
measurement,190.06,HEDEF_5,RADAR_B,RADAR_B-T1886,GT-0004,1.7275590958333509,22.42005684091686,0.22105269340599146,16.265600372879273,False,False,source_map,GT-0004,False,False
measurement,191.19,HEDEF_2,RADAR_A,RADAR_A-T8681,GT-0005,1.3741427070649097,16.014326314940615,5.506690160834284,11.618285980628052,False,False,source_map,GT-0005,False,False
measurement,191.19,HEDEF_5,RADAR_A,RADAR_A-T5806,GT-0004,11.235607363163874,16.014326314940615,0.7422144007683292,11.618285980628052,False,False,source_map,GT-0004,False,False
measurement,192.03,HEDEF_1,RADAR_B,RADAR_B-T9371,GT-0012,14.436536604373506,22.42005684091686,0.31731561221027127,16.265600372879273,False,False,source_map,GT-0012,False,False
measurement,192.19,HEDEF_1,RADAR_A,RADAR_A-T9567,GT-0012,45.32982026204602,22.42005684091686,2.8311364417026526,16.265600372879273,True,False,create,GT-0050,True,False
